order_id,date_id,customer_id,store_id,product_id,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,profit,margin_pct
ORD019488,20250313,C02720,S04,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD019489,20251201,C02720,S04,P0007,3,2115.17,0,6345.51,0.0,6345.51,2796.54,44.07
ORD019490,20241007,C02720,S04,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD019491,20250816,C02720,S04,P0019,1,801.36,20,801.36,160.27,641.09,120.98,18.87
ORD019491,20250816,C02720,S04,P0003,2,3328.98,0,6657.96,0.0,6657.96,1950.54,29.3
ORD019492,20241125,C02720,S04,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD019493,20251025,C02721,S02,P0016,2,764.06,10,1528.12,152.81,1375.31,325.73,23.68
ORD019494,20240709,C02721,S02,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD019494,20240709,C02721,S02,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD019494,20240709,C02721,S02,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD019495,20250916,C02721,S02,P0019,3,801.36,5,2404.08,120.2,2283.88,723.55,31.68
ORD019495,20250916,C02721,S02,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD019495,20250916,C02721,S02,P0020,1,931.98,10,931.98,93.2,838.78,319.78,38.12
ORD019495,20250916,C02721,S02,P0004,2,1517.39,5,3034.78,151.74,2883.04,1092.72,37.9
ORD019496,20240513,C02721,S02,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD019496,20240513,C02721,S02,P0006,1,477.0,20,477.0,95.4,381.6,62.73,16.44
ORD019496,20240513,C02721,S02,P0022,1,2417.48,5,2417.48,120.87,2296.61,841.88,36.66
ORD019497,20240825,C02721,S02,P0016,1,764.06,10,764.06,76.41,687.65,162.86,23.68
ORD019498,20250118,C02721,S02,P0002,2,12555.43,0,25110.86,0.0,25110.86,9009.42,35.88
ORD019499,20250208,C02721,S02,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD019500,20240727,C02721,S02,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD019500,20240727,C02721,S02,P0018,1,585.14,5,585.14,29.26,555.88,219.77,39.54
ORD019500,20240727,C02721,S02,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD019501,20241216,C02721,S02,P0011,3,3591.63,0,10774.89,0.0,10774.89,2803.86,26.02
ORD019502,20250507,C02721,S02,P0017,2,1607.48,0,3214.96,0.0,3214.96,1163.72,36.2
ORD019502,20250507,C02721,S02,P0016,1,764.06,5,764.06,38.2,725.86,201.07,27.7
ORD019503,20240201,C02721,S02,P0009,1,1860.78,20,1860.78,372.16,1488.62,401.73,26.99
ORD019504,20250501,C02721,S02,P0020,1,931.98,5,931.98,46.6,885.38,366.38,41.38
ORD019505,20250929,C02721,S02,P0001,2,3435.35,15,6870.7,1030.6,5840.1,1557.78,26.67
ORD019505,20250929,C02721,S02,P0004,1,1517.39,10,1517.39,151.74,1365.65,470.49,34.45
ORD019506,20240912,C02722,S06,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD019507,20240713,C02722,S06,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD019508,20251016,C02722,S06,P0003,1,3328.98,5,3328.98,166.45,3162.53,808.82,25.58
ORD019508,20251016,C02722,S06,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD019508,20251016,C02722,S06,P0008,1,4597.53,10,4597.53,459.75,4137.78,1050.5,25.39
ORD019509,20240705,C02722,S06,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD019509,20240705,C02722,S06,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD019510,20240619,C02722,S06,P0015,2,489.91,0,979.82,0.0,979.82,421.78,43.05
ORD019510,20240619,C02722,S06,P0008,1,4597.53,5,4597.53,229.88,4367.65,1280.37,29.31
ORD019510,20240619,C02722,S06,P0019,1,801.36,10,801.36,80.14,721.22,201.11,27.88
ORD019511,20240804,C02722,S06,P0005,3,623.81,0,1871.43,0.0,1871.43,649.68,34.72
ORD019512,20240815,C02722,S06,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD019512,20240815,C02722,S06,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD019513,20250422,C02723,S08,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD019514,20250402,C02723,S08,P0006,1,477.0,20,477.0,95.4,381.6,62.73,16.44
ORD019515,20240713,C02723,S08,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD019516,20240202,C02723,S08,P0019,1,801.36,0,801.36,0.0,801.36,281.25,35.1
ORD019516,20240202,C02723,S08,P0013,1,1448.2,0,1448.2,0.0,1448.2,417.55,28.83
ORD019517,20240508,C02723,S08,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD019517,20240508,C02723,S08,P0020,2,931.98,0,1863.96,0.0,1863.96,825.96,44.31
ORD019517,20240508,C02723,S08,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD019517,20240508,C02723,S08,P0019,1,801.36,5,801.36,40.07,761.29,241.18,31.68
ORD019518,20251110,C02723,S08,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD019519,20241210,C02724,S03,P0014,2,668.87,10,1337.74,133.77,1203.97,386.71,32.12
ORD019520,20240609,C02724,S03,P0008,2,4597.53,0,9195.06,0.0,9195.06,3020.5,32.85
ORD019521,20240404,C02724,S03,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD019522,20240120,C02724,S03,P0023,2,445.07,0,890.14,0.0,890.14,282.62,31.75
ORD019523,20240819,C02724,S03,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD019524,20241019,C02724,S03,P0019,1,801.36,0,801.36,0.0,801.36,281.25,35.1
ORD019525,20240930,C02725,S08,P0015,2,489.91,0,979.82,0.0,979.82,421.78,43.05
ORD019526,20240203,C02725,S08,P0013,3,1448.2,0,4344.6,0.0,4344.6,1252.65,28.83
ORD019527,20250608,C02726,S04,P0023,1,445.07,10,445.07,44.51,400.56,96.8,24.17
ORD019527,20250608,C02726,S04,P0008,3,4597.53,0,13792.59,0.0,13792.59,4530.75,32.85
ORD019527,20250608,C02726,S04,P0017,2,1607.48,5,3214.96,160.75,3054.21,1002.97,32.84
ORD019528,20240929,C02726,S04,P0013,2,1448.2,0,2896.4,0.0,2896.4,835.1,28.83
ORD019528,20240929,C02726,S04,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD019529,20241219,C02726,S04,P0019,1,801.36,0,801.36,0.0,801.36,281.25,35.1
ORD019530,20241010,C02726,S04,P0016,2,764.06,0,1528.12,0.0,1528.12,478.54,31.32
ORD019531,20240320,C02728,S01,P0021,3,766.11,0,2298.33,0.0,2298.33,616.26,26.81
ORD019531,20240320,C02728,S01,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD019531,20240320,C02728,S01,P0020,1,931.98,5,931.98,46.6,885.38,366.38,41.38
ORD019532,20250604,C02728,S01,P0013,2,1448.2,0,2896.4,0.0,2896.4,835.1,28.83
ORD019533,20240528,C02728,S01,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD019533,20240528,C02728,S01,P0019,1,801.36,0,801.36,0.0,801.36,281.25,35.1
ORD019534,20240726,C02728,S01,P0020,1,931.98,5,931.98,46.6,885.38,366.38,41.38
ORD019534,20240726,C02728,S01,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD019534,20240726,C02728,S01,P0011,3,3591.63,0,10774.89,0.0,10774.89,2803.86,26.02
ORD019535,20240621,C02728,S01,P0014,1,668.87,5,668.87,33.44,635.43,226.8,35.69
ORD019535,20240621,C02728,S01,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD019535,20240621,C02728,S01,P0019,1,801.36,15,801.36,120.2,681.16,161.05,23.64
ORD019535,20240621,C02728,S01,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD019536,20250227,C02728,S01,P0015,2,489.91,0,979.82,0.0,979.82,421.78,43.05
ORD019537,20251016,C02728,S01,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD019538,20240923,C02729,S06,P0014,1,668.87,15,668.87,100.33,568.54,159.91,28.13
ORD019538,20240923,C02729,S06,P0022,2,2417.48,0,4834.96,0.0,4834.96,1925.5,39.82
ORD019539,20240104,C02729,S06,P0012,1,4908.73,5,4908.73,245.44,4663.29,1015.48,21.78
ORD019540,20250405,C02730,S07,P0012,1,4908.73,10,4908.73,490.87,4417.86,770.05,17.43
ORD019541,20240624,C02730,S07,P0022,3,2417.48,10,7252.44,725.24,6527.2,2163.01,33.14
ORD019541,20240624,C02730,S07,P0004,2,1517.39,15,3034.78,455.22,2579.56,789.24,30.6
ORD019542,20240203,C02730,S07,P0003,1,3328.98,0,3328.98,0.0,3328.98,975.27,29.3
ORD019542,20240203,C02730,S07,P0011,1,3591.63,10,3591.63,359.16,3232.47,575.46,17.8
ORD019543,20240814,C02730,S07,P0023,2,445.07,10,890.14,89.01,801.13,193.61,24.17
ORD019543,20240814,C02730,S07,P0014,1,668.87,5,668.87,33.44,635.43,226.8,35.69
ORD019544,20250412,C02731,S06,P0010,1,1590.3,5,1590.3,79.52,1510.78,615.42,40.74
ORD019544,20250412,C02731,S06,P0003,3,3328.98,0,9986.94,0.0,9986.94,2925.81,29.3
ORD019545,20250608,C02731,S06,P0013,2,1448.2,0,2896.4,0.0,2896.4,835.1,28.83
ORD019546,20250416,C02731,S06,P0009,2,1860.78,0,3721.56,0.0,3721.56,1547.78,41.59
ORD019546,20250416,C02731,S06,P0003,1,3328.98,10,3328.98,332.9,2996.08,642.37,21.44
ORD019546,20250416,C02731,S06,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD019546,20250416,C02731,S06,P0016,2,764.06,0,1528.12,0.0,1528.12,478.54,31.32
ORD019547,20250804,C02733,S01,P0021,3,766.11,0,2298.33,0.0,2298.33,616.26,26.81
ORD019547,20250804,C02733,S01,P0008,2,4597.53,0,9195.06,0.0,9195.06,3020.5,32.85
ORD019548,20250314,C02733,S01,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD019549,20251020,C02733,S01,P0004,3,1517.39,0,4552.17,0.0,4552.17,1866.69,41.01
ORD019550,20240910,C02733,S01,P0010,1,1590.3,5,1590.3,79.52,1510.78,615.42,40.74
ORD019551,20241112,C02733,S01,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD019552,20250415,C02734,S05,P0022,1,2417.48,15,2417.48,362.62,2054.86,600.13,29.21
ORD019553,20240329,C02734,S05,P0012,1,4908.73,0,4908.73,0.0,4908.73,1260.92,25.69
ORD019553,20240329,C02734,S05,P0003,1,3328.98,5,3328.98,166.45,3162.53,808.82,25.58
ORD019553,20240329,C02734,S05,P0013,1,1448.2,0,1448.2,0.0,1448.2,417.55,28.83
ORD019553,20240329,C02734,S05,P0010,3,1590.3,0,4770.9,0.0,4770.9,2084.82,43.7
ORD019554,20240726,C02734,S05,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD019554,20240726,C02734,S05,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD019555,20250324,C02734,S05,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD019556,20241029,C02734,S05,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD019557,20240112,C02734,S05,P0005,1,623.81,10,623.81,62.38,561.43,154.18,27.46
ORD019558,20250915,C02734,S05,P0008,1,4597.53,10,4597.53,459.75,4137.78,1050.5,25.39
ORD019558,20250915,C02734,S05,P0018,3,585.14,15,1755.42,263.31,1492.11,483.78,32.42
ORD019559,20241220,C02734,S05,P0005,2,623.81,10,1247.62,124.76,1122.86,308.36,27.46
ORD019560,20251123,C02734,S05,P0019,2,801.36,0,1602.72,0.0,1602.72,562.5,35.1
ORD019560,20251123,C02734,S05,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD019560,20251123,C02734,S05,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD019560,20251123,C02734,S05,P0012,2,4908.73,0,9817.46,0.0,9817.46,2521.84,25.69
ORD019561,20251020,C02734,S05,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD019562,20241101,C02734,S05,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD019562,20241101,C02734,S05,P0016,3,764.06,0,2292.18,0.0,2292.18,717.81,31.32
ORD019562,20241101,C02734,S05,P0009,2,1860.78,20,3721.56,744.31,2977.25,803.47,26.99
ORD019563,20251102,C02734,S05,P0002,1,12555.43,15,12555.43,1883.31,10672.12,2621.4,24.56
ORD019564,20241121,C02734,S05,P0005,1,623.81,0,623.81,0.0,623.81,216.56,34.72
ORD019565,20241023,C02734,S05,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD019566,20250301,C02734,S05,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD019567,20250922,C02734,S05,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD019568,20250121,C02734,S05,P0006,2,477.0,0,954.0,0.0,954.0,316.26,33.15
ORD019568,20250121,C02734,S05,P0018,1,585.14,5,585.14,29.26,555.88,219.77,39.54
ORD019569,20250110,C02734,S05,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD019570,20241016,C02734,S05,P0008,1,4597.53,10,4597.53,459.75,4137.78,1050.5,25.39
ORD019571,20240625,C02734,S05,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD019572,20240712,C02734,S05,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD019572,20240712,C02734,S05,P0003,1,3328.98,0,3328.98,0.0,3328.98,975.27,29.3
ORD019573,20250426,C02734,S05,P0023,2,445.07,15,890.14,133.52,756.62,149.1,19.71
ORD019574,20240924,C02734,S05,P0017,3,1607.48,5,4822.44,241.12,4581.32,1504.46,32.84
ORD019574,20240924,C02734,S05,P0003,1,3328.98,0,3328.98,0.0,3328.98,975.27,29.3
ORD019575,20251215,C02734,S05,P0005,1,623.81,15,623.81,93.57,530.24,122.99,23.2
ORD019576,20241114,C02734,S05,P0012,2,4908.73,5,9817.46,490.87,9326.59,2030.97,21.78
ORD019577,20251202,C02734,S05,P0013,3,1448.2,0,4344.6,0.0,4344.6,1252.65,28.83
ORD019577,20251202,C02734,S05,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD019578,20251024,C02734,S05,P0005,2,623.81,10,1247.62,124.76,1122.86,308.36,27.46
ORD019578,20251024,C02734,S05,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD019578,20251024,C02734,S05,P0002,2,12555.43,0,25110.86,0.0,25110.86,9009.42,35.88
ORD019579,20250604,C02735,S04,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD019579,20250604,C02735,S04,P0017,1,1607.48,0,1607.48,0.0,1607.48,581.86,36.2
ORD019580,20251122,C02735,S04,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD019581,20250401,C02735,S04,P0007,1,2115.17,5,2115.17,105.76,2009.41,826.42,41.13
ORD019582,20250812,C02735,S04,P0015,2,489.91,0,979.82,0.0,979.82,421.78,43.05
ORD019583,20250101,C02735,S04,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD019583,20250101,C02735,S04,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD019584,20240801,C02735,S04,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD019584,20240801,C02735,S04,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD019585,20240909,C02735,S04,P0015,2,489.91,0,979.82,0.0,979.82,421.78,43.05
ORD019586,20250504,C02736,S04,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD019587,20250410,C02736,S04,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD019587,20250410,C02736,S04,P0003,2,3328.98,0,6657.96,0.0,6657.96,1950.54,29.3
ORD019587,20250410,C02736,S04,P0023,1,445.07,5,445.07,22.25,422.82,119.06,28.16
ORD019588,20241128,C02736,S04,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD019589,20240823,C02736,S04,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD019589,20240823,C02736,S04,P0002,1,12555.43,10,12555.43,1255.54,11299.89,3249.17,28.75
ORD019589,20240823,C02736,S04,P0019,1,801.36,0,801.36,0.0,801.36,281.25,35.1
ORD019589,20240823,C02736,S04,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD019590,20251115,C02736,S04,P0007,2,2115.17,10,4230.34,423.03,3807.31,1441.33,37.86
ORD019590,20251115,C02736,S04,P0006,1,477.0,20,477.0,95.4,381.6,62.73,16.44
ORD019591,20250424,C02736,S04,P0011,2,3591.63,0,7183.26,0.0,7183.26,1869.24,26.02
ORD019591,20250424,C02736,S04,P0014,2,668.87,5,1337.74,66.89,1270.85,453.59,35.69
ORD019592,20250101,C02736,S04,P0014,2,668.87,0,1337.74,0.0,1337.74,520.48,38.91
ORD019592,20250101,C02736,S04,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD019593,20241231,C02736,S04,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD019594,20240729,C02736,S04,P0019,3,801.36,0,2404.08,0.0,2404.08,843.75,35.1
ORD019595,20251126,C02736,S04,P0016,1,764.06,5,764.06,38.2,725.86,201.07,27.7
ORD019595,20251126,C02736,S04,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD019596,20251129,C02736,S04,P0003,1,3328.98,0,3328.98,0.0,3328.98,975.27,29.3
ORD019596,20251129,C02736,S04,P0021,2,766.11,0,1532.22,0.0,1532.22,410.84,26.81
ORD019597,20240109,C02736,S04,P0023,1,445.07,0,445.07,0.0,445.07,141.31,31.75
ORD019598,20251225,C02737,S10,P0019,1,801.36,10,801.36,80.14,721.22,201.11,27.88
ORD019598,20251225,C02737,S10,P0008,2,4597.53,10,9195.06,919.51,8275.55,2100.99,25.39
ORD019599,20241019,C02737,S10,P0008,2,4597.53,20,9195.06,1839.01,7356.05,1181.49,16.06
ORD019600,20241120,C02737,S10,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD019600,20241120,C02737,S10,P0016,1,764.06,5,764.06,38.2,725.86,201.07,27.7
ORD019601,20251017,C02737,S10,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD019601,20251017,C02737,S10,P0023,2,445.07,0,890.14,0.0,890.14,282.62,31.75
ORD019601,20251017,C02737,S10,P0022,2,2417.48,0,4834.96,0.0,4834.96,1925.5,39.82
ORD019602,20250318,C02737,S10,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD019602,20250318,C02737,S10,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD019603,20240811,C02737,S10,P0017,1,1607.48,0,1607.48,0.0,1607.48,581.86,36.2
ORD019604,20240504,C02738,S06,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD019605,20251001,C02738,S06,P0002,2,12555.43,0,25110.86,0.0,25110.86,9009.42,35.88
ORD019606,20240301,C02738,S06,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD019606,20240301,C02738,S06,P0022,1,2417.48,5,2417.48,120.87,2296.61,841.88,36.66
ORD019606,20240301,C02738,S06,P0017,1,1607.48,5,1607.48,80.37,1527.11,501.49,32.84
ORD019607,20251222,C02738,S06,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD019608,20250218,C02738,S06,P0007,1,2115.17,5,2115.17,105.76,2009.41,826.42,41.13
ORD019609,20250419,C02738,S06,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD019610,20251209,C02738,S06,P0020,2,931.98,0,1863.96,0.0,1863.96,825.96,44.31
ORD019611,20240422,C02738,S06,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD019611,20240422,C02738,S06,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD019611,20240422,C02738,S06,P0004,2,1517.39,10,3034.78,303.48,2731.3,940.98,34.45
ORD019611,20240422,C02738,S06,P0023,1,445.07,15,445.07,66.76,378.31,74.55,19.71
ORD019612,20250427,C02738,S06,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD019613,20250507,C02739,S04,P0003,3,3328.98,0,9986.94,0.0,9986.94,2925.81,29.3
ORD019613,20250507,C02739,S04,P0021,2,766.11,10,1532.22,153.22,1379.0,257.62,18.68
ORD019613,20250507,C02739,S04,P0018,2,585.14,0,1170.28,0.0,1170.28,498.06,42.56
ORD019614,20251015,C02739,S04,P0015,1,489.91,10,489.91,48.99,440.92,161.9,36.72
ORD019615,20250616,C02739,S04,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD019615,20250616,C02739,S04,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD019615,20250616,C02739,S04,P0015,1,489.91,0,489.91,0.0,489.91,210.89,43.05
ORD019616,20241218,C02739,S04,P0019,1,801.36,0,801.36,0.0,801.36,281.25,35.1
ORD019617,20240518,C02739,S04,P0017,1,1607.48,0,1607.48,0.0,1607.48,581.86,36.2
ORD019617,20240518,C02739,S04,P0015,1,489.91,5,489.91,24.5,465.41,186.39,40.05
ORD019617,20240518,C02739,S04,P0001,2,3435.35,0,6870.7,0.0,6870.7,2588.38,37.67
ORD019617,20240518,C02739,S04,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD019618,20240227,C02739,S04,P0007,2,2115.17,0,4230.34,0.0,4230.34,1864.36,44.07
ORD019618,20240227,C02739,S04,P0004,2,1517.39,0,3034.78,0.0,3034.78,1244.46,41.01
ORD019619,20240902,C02739,S04,P0005,1,623.81,10,623.81,62.38,561.43,154.18,27.46
ORD019619,20240902,C02739,S04,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD019620,20240526,C02739,S04,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD019620,20240526,C02739,S04,P0016,1,764.06,5,764.06,38.2,725.86,201.07,27.7
ORD019621,20250611,C02739,S04,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD019621,20250611,C02739,S04,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD019622,20240711,C02739,S04,P0009,1,1860.78,10,1860.78,186.08,1674.7,587.81,35.1
ORD019622,20240711,C02739,S04,P0008,2,4597.53,10,9195.06,919.51,8275.55,2100.99,25.39
ORD019623,20241106,C02740,S01,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD019623,20241106,C02740,S01,P0018,2,585.14,0,1170.28,0.0,1170.28,498.06,42.56
ORD019623,20241106,C02740,S01,P0004,2,1517.39,5,3034.78,151.74,2883.04,1092.72,37.9
ORD019623,20241106,C02740,S01,P0020,2,931.98,0,1863.96,0.0,1863.96,825.96,44.31
ORD019624,20250531,C02740,S01,P0017,1,1607.48,15,1607.48,241.12,1366.36,340.74,24.94
ORD019624,20250531,C02740,S01,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD019625,20251203,C02740,S01,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD019626,20251018,C02741,S01,P0009,1,1860.78,15,1860.78,279.12,1581.66,494.77,31.28
ORD019626,20251018,C02741,S01,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD019626,20251018,C02741,S01,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD019626,20251018,C02741,S01,P0022,1,2417.48,0,2417.48,0.0,2417.48,962.75,39.82
ORD019627,20250714,C02741,S01,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD019628,20241209,C02742,S06,P0006,3,477.0,0,1431.0,0.0,1431.0,474.39,33.15
ORD019628,20241209,C02742,S06,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD019629,20251206,C02742,S06,P0021,1,766.11,0,766.11,0.0,766.11,205.42,26.81
ORD019629,20251206,C02742,S06,P0014,2,668.87,0,1337.74,0.0,1337.74,520.48,38.91
ORD019629,20251206,C02742,S06,P0011,1,3591.63,0,3591.63,0.0,3591.63,934.62,26.02
ORD019630,20250214,C02743,S08,P0015,1,489.91,5,489.91,24.5,465.41,186.39,40.05
ORD019631,20241215,C02743,S08,P0001,2,3435.35,10,6870.7,687.07,6183.63,1901.31,30.75
ORD019632,20240107,C02743,S08,P0019,1,801.36,15,801.36,120.2,681.16,161.05,23.64
ORD019633,20250817,C02743,S08,P0002,2,12555.43,5,25110.86,1255.54,23855.32,7753.88,32.5
ORD019633,20250817,C02743,S08,P0013,1,1448.2,0,1448.2,0.0,1448.2,417.55,28.83
ORD019634,20251101,C02743,S08,P0001,1,3435.35,0,3435.35,0.0,3435.35,1294.19,37.67
ORD019634,20251101,C02743,S08,P0010,2,1590.3,10,3180.6,318.06,2862.54,1071.82,37.44
ORD019635,20241025,C02743,S08,P0012,3,4908.73,0,14726.19,0.0,14726.19,3782.76,25.69
ORD019636,20240601,C02743,S08,P0018,1,585.14,0,585.14,0.0,585.14,249.03,42.56
ORD019636,20240601,C02743,S08,P0002,1,12555.43,0,12555.43,0.0,12555.43,4504.71,35.88
ORD019637,20240429,C02744,S06,P0014,2,668.87,0,1337.74,0.0,1337.74,520.48,38.91
ORD019638,20250206,C02744,S06,P0016,1,764.06,0,764.06,0.0,764.06,239.27,31.32
ORD019639,20241216,C02744,S06,P0021,3,766.11,0,2298.33,0.0,2298.33,616.26,26.81
ORD019639,20241216,C02744,S06,P0004,1,1517.39,0,1517.39,0.0,1517.39,622.23,41.01
ORD019639,20241216,C02744,S06,P0019,1,801.36,5,801.36,40.07,761.29,241.18,31.68
ORD019639,20241216,C02744,S06,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD019640,20240805,C02744,S06,P0020,1,931.98,0,931.98,0.0,931.98,412.98,44.31
ORD019640,20240805,C02744,S06,P0010,1,1590.3,0,1590.3,0.0,1590.3,694.94,43.7
ORD019640,20240805,C02744,S06,P0006,1,477.0,0,477.0,0.0,477.0,158.13,33.15
ORD019641,20240914,C02744,S06,P0014,1,668.87,0,668.87,0.0,668.87,260.24,38.91
ORD019641,20240914,C02744,S06,P0005,1,623.81,10,623.81,62.38,561.43,154.18,27.46
ORD019641,20240914,C02744,S06,P0008,1,4597.53,0,4597.53,0.0,4597.53,1510.25,32.85
ORD019641,20240914,C02744,S06,P0010,1,1590.3,10,1590.3,159.03,1431.27,535.91,37.44
ORD019642,20251220,C02744,S06,P0019,2,801.36,0,1602.72,0.0,1602.72,562.5,35.1
ORD019643,20250209,C02744,S06,P0007,1,2115.17,0,2115.17,0.0,2115.17,932.18,44.07
ORD019643,20250209,C02744,S06,P0009,1,1860.78,0,1860.78,0.0,1860.78,773.89,41.59
ORD019644,20250531,C02744,S06,P0009,1,1860.78,10,1860.78,186.08,1674.7,587.81,35.1
ORD019645,20250717,C02744,S06,P0015,1,489.91,5,489.91,24.5,465.41,186.39,40.05
